Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00       1/1           std::_Sp_ebo_helper<0, std::function<void (std::uniform_int_distribution<unsigned long>*)>, false>::_Sp_ebo_helper(std::function<void (std::uniform_int_distribution<unsigned long>*)> const&) [326]
                0.00    0.00       1/1           std::_Sp_ebo_helper<1, std::allocator<void>, true>::_Sp_ebo_helper(std::allocator<void> const&) [327]
-----------------------------------------------
                0.00    0.00       1/1           void __gnu_cxx::new_allocator<std::_Sp_counted_deleter<std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2> >::construct<std::_Sp_counted_deleter<std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>, std::uniform_int_distribution<unsigned long>*&, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void> >(std::_Sp_counted_deleter<std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>*, std::uniform_int_distribution<unsigned long>*&, std::function<void (std::uniform_int_distribution<unsigned long>*)>&&, std::allocator<void>&&) [266]
[343]    0.0    0.00    0.00       1         std::_Sp_counted_deleter<std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_deleter(std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void> const&) [343]
                0.00    0.00       1/1           std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [332]
                0.00    0.00       1/4           std::function<void (std::uniform_int_distribution<unsigned long>*)>::function(std::function<void (std::uniform_int_distribution<unsigned long>*)> const&) [117]
                0.00    0.00       1/6           std::function<void (std::uniform_int_distribution<unsigned long>*)>::~function() [65]
                0.00    0.00       1/1           std::_Sp_counted_deleter<std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::uniform_int_distribution<unsigned long>*, std::function<void (std::uniform_int_distribution<unsigned long>*)>, std::allocator<void> const&) [342]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::operator()() [81]
[344]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::_M_gen_rand() [344]
-----------------------------------------------
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::mersenne_twister_engine(unsigned long) [346]
[345]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long) [345]
                0.00    0.00     312/312         unsigned long std::__detail::__mod<unsigned long, 0ul, 1ul, 0ul>(unsigned long) [11]
                0.00    0.00     311/311         unsigned long std::__detail::__mod<unsigned long, 312ul, 1ul, 0ul>(unsigned long) [13]
-----------------------------------------------
                0.00    0.00       1/1           __static_initialization_and_destruction_0(int, int) [244]
[346]    0.0    0.00    0.00       1         std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::mersenne_twister_engine(unsigned long) [346]
                0.00    0.00       1/1           std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long) [345]
-----------------------------------------------
                0.00    0.00       1/1           std::uniform_int_distribution<unsigned long>::uniform_int_distribution(unsigned long, unsigned long) [348]
[347]    0.0    0.00    0.00       1         std::uniform_int_distribution<unsigned long>::param_type::param_type(unsigned long, unsigned long) [347]
-----------------------------------------------
                0.00    0.00       1/1           std::shared_ptr<std::uniform_int_distribution<unsigned long> > SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::get<unsigned long, unsigned long>(unsigned long, unsigned long) [254]
[348]    0.0    0.00    0.00       1         std::uniform_int_distribution<unsigned long>::uniform_int_distribution(unsigned long, unsigned long) [348]
                0.00    0.00       1/1           std::uniform_int_distribution<unsigned long>::param_type::param_type(unsigned long, unsigned long) [347]
-----------------------------------------------
                0.00    0.00       1/1           _ZN9__gnu_cxx13new_allocatorISt4pairIKS1_ImmESt8weak_ptrISt24uniform_int_distributionImEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESE_IIEEEEEvPT_DpOT0_ [269]
[349]    0.0    0.00    0.00       1         std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >::pair<std::pair<unsigned long, unsigned long> const&>(std::piecewise_construct_t, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<>) [349]
                0.00    0.00       1/1           std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >::pair<std::pair<unsigned long, unsigned long> const&, 0ul>(std::tuple<std::pair<unsigned long, unsigned long> const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [350]
-----------------------------------------------
                0.00    0.00       1/1           std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >::pair<std::pair<unsigned long, unsigned long> const&>(std::piecewise_construct_t, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<>) [349]
[350]    0.0    0.00    0.00       1         std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >::pair<std::pair<unsigned long, unsigned long> const&, 0ul>(std::tuple<std::pair<unsigned long, unsigned long> const&>&, std::tuple<>&, std::_Index_tuple<0ul>, std::_Index_tuple<>) [350]
                0.00    0.00       1/2           std::pair<unsigned long, unsigned long> const& std::forward<std::pair<unsigned long, unsigned long> const&>(std::remove_reference<std::pair<unsigned long, unsigned long> const&>::type&) [231]
                0.00    0.00       1/1           std::__add_ref<std::tuple_element<0ul, std::tuple<std::pair<unsigned long, unsigned long> const&> >::type>::type std::get<0ul, std::pair<unsigned long, unsigned long> const&>(std::tuple<std::pair<unsigned long, unsigned long> const&>&) [371]
                0.00    0.00       1/1           std::weak_ptr<std::uniform_int_distribution<unsigned long> >::weak_ptr() [363]
-----------------------------------------------
                0.00    0.00       1/1           _ZN9__gnu_cxx13new_allocatorISt4pairIKS1_ImmESt8weak_ptrISt24uniform_int_distributionImEEEE9constructIS8_IRKSt21piecewise_construct_tSt5tupleIIRS3_EESE_IIEEEEEvPT_DpOT0_ [269]
[351]    0.0    0.00    0.00       1         std::tuple<std::pair<unsigned long, unsigned long> const&>::tuple(std::tuple<std::pair<unsigned long, unsigned long> const&>&&) [351]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::pair<unsigned long, unsigned long> const&>::_Tuple_impl(std::_Tuple_impl<0ul, std::pair<unsigned long, unsigned long> const&>&&) [304]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Map_base<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::pair<unsigned long, unsigned long> const&) [360]
[352]    0.0    0.00    0.00       1         std::tuple<std::pair<unsigned long, unsigned long> const&>::tuple(std::pair<unsigned long, unsigned long> const&) [352]
                0.00    0.00       1/1           std::_Tuple_impl<0ul, std::pair<unsigned long, unsigned long> const&>::_Tuple_impl(std::pair<unsigned long, unsigned long> const&) [305]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>&&, std::tuple<>&&) [355]
[353]    0.0    0.00    0.00       1         std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>::_Hash_node() [353]
                0.00    0.00       1/1           std::__detail::_Hash_node_value_base<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >::_Hash_node_value_base() [359]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [288]
[354]    0.0    0.00    0.00       1         std::__detail::_Node_iterator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, false, true>::_Node_iterator(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [354]
                0.00    0.00       1/1           std::__detail::_Node_iterator_base<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [358]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Map_base<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::pair<unsigned long, unsigned long> const&) [360]
[355]    0.0    0.00    0.00       1         std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>&&, std::tuple<>&&) [355]
                0.00    0.00       2/15          std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_M_node_allocator() [18]
                0.00    0.00       1/1           std::allocator_traits<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::allocate(std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> >&, unsigned long) [333]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>* std::__addressof<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> >(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>&) [366]
                0.00    0.00       1/1           std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> >(std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > const&) [284]
                0.00    0.00       1/18          operator new(unsigned long, void*) [16]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>::_Hash_node() [353]
                0.00    0.00       1/4           std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [124]
                0.00    0.00       1/4           std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [119]
                0.00    0.00       1/4           std::tuple<std::pair<unsigned long, unsigned long> const&>&& std::forward<std::tuple<std::pair<unsigned long, unsigned long> const&> >(std::remove_reference<std::tuple<std::pair<unsigned long, unsigned long> const&> >::type&) [125]
                0.00    0.00       1/2           std::__detail::_Hash_node_value_base<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >::_M_valptr() [211]
                0.00    0.00       1/1           decltype (_S_construct({parm#1}, {parm#2}, (forward<std::piecewise_construct_t const&>)({parm#3}), (forward<std::tuple<std::pair<unsigned long, unsigned long> const&> >)({parm#3}), (forward<std::tuple<> >)({parm#3}))) std::allocator_traits<std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > > >::construct<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<> >(std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >&, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >*, std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>&&, std::tuple<>&&) [338]
                0.00    0.00       1/5           std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >::~allocator() [79]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::operator=(std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&) [293]
[356]    0.0    0.00    0.00       1         std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_ReuseOrAllocNode(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*, std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >&) [356]
-----------------------------------------------
                0.00    0.00       1/1           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::operator=(std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> > const&) [293]
[357]    0.0    0.00    0.00       1         std::__detail::_ReuseOrAllocNode<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::~_ReuseOrAllocNode() [357]
                0.00    0.00       1/7           std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_M_deallocate_nodes(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [46]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, false, true>::_Node_iterator(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [354]
[358]    0.0    0.00    0.00       1         std::__detail::_Node_iterator_base<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>::_Node_iterator_base(std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [358]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>::_Hash_node() [353]
[359]    0.0    0.00    0.00       1         std::__detail::_Hash_node_value_base<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >::_Hash_node_value_base() [359]
                0.00    0.00       1/7           std::__detail::_Hash_node_base::_Hash_node_base() [45]
-----------------------------------------------
                0.00    0.00       1/1           std::unordered_map<std::pair<unsigned long, unsigned long>, std::weak_ptr<std::uniform_int_distribution<unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::equal_to<std::pair<unsigned long, unsigned long> >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > > >::operator[](std::pair<unsigned long, unsigned long> const&) [320]
[360]    0.0    0.00    0.00       1         std::__detail::_Map_base<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true>, true>::operator[](std::pair<unsigned long, unsigned long> const&) [360]
                0.00    0.00       1/3           std::__detail::_Hash_code_base<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::__detail::_Select1st, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_hash_code(std::pair<unsigned long, unsigned long> const&) const [132]
                0.00    0.00       1/3           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_bucket_index(std::pair<unsigned long, unsigned long> const&, unsigned long) const [130]
                0.00    0.00       1/1           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_find_node(unsigned long, std::pair<unsigned long, unsigned long> const&, unsigned long) const [275]
                0.00    0.00       1/1           std::tuple<std::pair<unsigned long, unsigned long> const&>::tuple(std::pair<unsigned long, unsigned long> const&) [352]
                0.00    0.00       1/1           std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<std::pair<unsigned long, unsigned long> const&>&&, std::tuple<>&&) [355]
                0.00    0.00       1/1           std::_Hashtable<std::pair<unsigned long, unsigned long>, std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, std::allocator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > > >, std::__detail::_Select1st, std::equal_to<std::pair<unsigned long, unsigned long> >, std::hash<std::pair<unsigned long, unsigned long> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, false, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, true>*) [288]
                0.00    0.00       1/1           std::__detail::_Node_iterator<std::pair<std::pair<unsigned long, unsigned long> const, std::weak_ptr<std::uniform_int_distribution<unsigned long> > >, false, true>::operator->() const [279]
-----------------------------------------------
                0.00    0.00       1/1           SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&) [253]
[361]    0.0    0.00    0.00       1         std::function<void (std::uniform_int_distribution<unsigned long>*)>::function<SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&)::{lambda(std::uniform_int_distribution<unsigned long>*)#1}, void>(SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&)::{lambda(std::uniform_int_distribution<unsigned long>*)#1}) [361]
                0.00    0.00       1/7           std::_Function_base::_Function_base() [41]
                0.00    0.00       1/7           std::_Maybe_unary_or_binary_function<void, std::uniform_int_distribution<unsigned long>*>::_Maybe_unary_or_binary_function() [44]
                0.00    0.00       1/1           bool std::_Function_base::_Base_manager<SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&)::{lambda(std::uniform_int_distribution<unsigned long>*)#1}>::_M_not_empty_function<{lambda(std::uniform_int_distribution<unsigned long>*)#1}>({lambda(std::uniform_int_distribution<unsigned long>*)#1} const&) [324]
                0.00    0.00       1/3           std::remove_reference<SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&)::{lambda(std::uniform_int_distribution<unsigned long>*)#1}&>::type&& std::move<SharedUtilityManager<std::pair<unsigned long, unsigned long>, std::uniform_int_distribution<unsigned long> >::makeDeleter(std::pair<unsigned long, unsigned long> const&)::{lambda(std::uniform_int_distribution<unsigned long>*)#1}&>(std::remove_reference&&) [164]
